0.035663,-0.059155,-0.059894
0.016968,-0.033544,0.062809
0.113236,-0.203956,-0.416546
0.04508,-0.037735,-0.200638
-0.0232,0.021017,-0.296301
0.063857,-0.078916,0.578606
-0.049839,0.042417,-2.722512
-0.009606,0.011256,0.442498
-0.330241,0.446671,-1.650536
-0.013747,0.005349,0.234959
0.175449,-0.069302,-5.441741
-0.052127,0.031185,-1.81099
0.233728,-0.233584,-6.107808
-0.858329,0.711525,-4.628635
-0.053233,0.106605,-0.969811
-0.013757,-0.033889,-2.320154
-0.042138,0.024676,-0.085507
0.092043,0.011146,-3.696813
0.010026,0.113689,-2.504969
-0.027527,0.067574,-3.649329
-0.037995,0.021401,-0.324711
0.123059,-0.147909,-3.521365
-0.046166,0.03318,-1.546964
0.36973,-0.546145,-6.613557
-0.086475,0.11723,-3.394681
-0.21571,0.180943,-6.957653
-0.026785,-0.092697,-0.961468
0.142261,-0.109133,-2.417784
0.301391,-0.288107,-3.214895
0.033309,-0.043102,-0.066536
0.020344,0.043621,-0.796333
-0.02414,0.035486,-1.375501
-0.006837,0.013839,-1.026498
0.034399,-0.051133,-1.016355
-0.063709,0.07863,0.027889
0.22791,-0.268065,-1.296182
0.012479,0.028227,1.211501
0.004511,0.068805,-1.729701
-0.022191,0.015327,0.799894
-0.06762,0.005832,-0.874212
-0.095758,0.144783,-2.169864
-0.08678,0.10377,-3.323834
-0.030277,0.001742,-1.455885
0.031099,-0.040017,-0.874742
0.010414,-0.119025,-6.085165
0.019024,-0.00869,-0.165309
-0.206741,0.194447,-3.97089
0.129665,-0.131803,-1.917922
-0.032499,0.101058,-2.629272
-0.24074,0.107856,-5.108074
-0.456553,0.277654,-5.841341
-0.075554,-0.154266,-4.487739
0.031967,-0.059733,-5.664885
0.071553,0.003326,-1.259302
0.030814,0.014622,-4.083282
-0.072353,0.098245,-1.730372
0.04831,0.041611,-0.288835
0.170254,-0.190098,-1.631426
0.010196,-0.020829,-0.612769
-0.05658,0.058403,0.173145
0.032254,-0.011436,-0.225294
-0.023183,0.044597,0.109499
0.037342,-0.043477,-0.078261
-0.03271,0.044328,0.664224
0.037783,-0.000167,-3.710607
0.009836,0.016222,0.129443
0.057655,-0.047074,-1.777979
0.038166,-0.035827,-1.161324
0.370704,-0.234674,-7.687168
-0.374135,0.384752,-3.745227
0.167282,-0.519221,-5.085851
0.261841,-0.435345,-6.100203
0.09829,-0.376402,-6.195513
0.406046,-0.436029,-3.562426
-0.077506,0.079167,-1.388968
-0.197691,0.509117,-8.58511
0.060138,0.073799,-7.051179
-0.652427,0.422106,-7.031761
-0.402486,0.422106,-8.092633
0.290661,0.01664,-8.78578
0.20365,-0.388825,-7.687168
0.089991,0.509117,-8.58511
-0.047355,0.018042,-4.413524
0.045539,0.282344,-7.847511
0.002979,0.060847,-4.708243
0.182762,0.084449,-3.907196
-0.014373,-0.032471,-0.687881
-0.022288,-0.010341,-1.091641
-0.019334,-0.002601,-4.078254
0.091372,-0.127685,-1.893477
0.059116,-0.033129,-0.75223
0.032375,-0.002234,-2.515002
0.085043,-0.116217,-0.790811
0.204438,-0.139074,-0.044342
0.059861,-0.022317,1.76099
0.014192,-0.042191,0.190496
-0.011956,0.01986,1.687179
0.1337,-0.123908,-3.274594
-0.053385,0.063894,-0.635954
0.13533,-0.096067,-0.414564
0.114532,-0.179223,-1.841158
-0.026002,0.023354,-0.481423
0.019454,-0.037981,-5.275895
-0.149717,0.174875,-0.812778
0.00763,-0.055839,-2.117976
0.047612,-0.061455,-0.947218
-0.132779,0.149283,-1.893477
-0.036533,0.076568,-2.596376
-0.16684,-0.121377,-0.85294
0.023545,-0.069978,-2.105205
-0.085128,-0.020174,-5.465552
0.362189,-0.347851,-0.308761
-0.027535,-0.020571,-1.548641
-0.100757,0.055646,0.051013
0.070955,-0.059887,-0.491814
0.107189,-0.106777,-0.713036
0.044818,-0.021678,-0.850909
0.001679,-0.038343,-0.089029
0.057817,-0.056898,-0.135398
0.015826,0.012665,0.732927
0.017308,0.014655,0.610338
-0.016609,-0.002922,1.39124
-0.164683,-0.005163,-1.712699
-0.032932,0.025516,-0.346741
-0.146098,0.235078,-3.136806
0.01679,0.016788,-0.778006
0.002979,0.057462,-6.706339
-0.23372,0.110726,-1.569316
-0.070807,-0.048177,-3.309317
0.045239,-0.050299,-4.949919
-0.019785,-0.008659,-1.936832
0.002979,-0.116891,-7.804951
0.130146,-0.100575,-2.005859
-0.219908,0.308418,-2.71453
0.164311,-0.172231,-5.162922
-0.194706,0.126922,-5.575833
-0.064843,0.223255,-6.872131
-0.220164,0.111951,-7.581808
0.023599,0.115731,-6.013192
0.266794,-0.215982,-7.012713
-0.270966,0.122398,-2.020101
0.087973,-0.168912,-5.064111
0.044365,0.032361,-3.542271
-0.010212,0.013019,-3.280901
0.216265,-0.208959,-3.525396
-0.007118,0.039443,-1.426667
0.024489,-0.050281,-1.427658
0.096851,-0.108307,-1.204571
0.048122,-0.006964,-1.548162
-0.054594,0.059376,-1.586434
-0.036208,0.035525,-0.675687
-0.238928,0.325856,-0.565676
0.023501,-0.014645,1.19454
-0.090743,0.050245,0.231177
-0.007545,0.014553,1.223118
0.7899,-0.884239,-2.876491
0.038791,-0.039554,-1.707907
0.015868,0.037183,-0.917739
-0.254232,0.25055,-1.754727
0.0227,-0.034717,-0.514289
0.062013,0.09356,-3.095421
0.011716,-0.049232,0.252598
-0.348811,0.297969,-3.375624
-0.000887,-0.016796,-1.163008
-0.042913,0.108988,-2.848244
0.03139,-0.089681,-4.035068
-0.112358,0.073015,-3.83152
0.053909,-0.093972,-0.756782
0.09944,-0.090128,-4.128651
0.061345,-0.086281,-0.169607
-0.225106,0.196141,-2.808302
-0.150775,0.204319,-0.952312
-0.005167,0.030141,-0.577712
0.071676,0.001943,-1.099567
-0.015021,0.006885,0.374389
0.0467,-0.035832,-0.028032
0.145316,-0.144286,0.110564
-0.029887,0.021323,-0.022978
-0.072157,0.098129,0.023004
-0.01355,0.040985,0.874191
0.05966,0.083224,-0.924439
0.031849,-0.01351,0.249161
-0.02585,-0.015598,-1.282368
-0.035445,0.028994,-0.039983
0.14486,-0.246944,-5.883139
0.135034,-0.167226,-3.28543
0.015883,0.010126,-2.95032
-0.07043,0.037392,-1.045213
0.059896,-0.035319,-1.310252
-0.12951,0.229512,-4.271265
0.093193,-0.057275,-0.139237
-0.411219,0.305409,-4.446313
0.104502,-0.156849,-3.677817
0.075646,0.124146,-3.250198
-0.098486,0.057875,-1.141925
0.05177,-0.175731,-7.294126
0.035884,-0.051894,-2.568066
0.185301,-0.142787,-6.429128
0.0762,-0.102862,-0.867071
-0.035984,0.071046,-3.164575
0.030251,-0.000361,-1.601741
0.092194,-0.123043,-1.347201
0.03884,-0.052859,-0.797652
-0.147514,0.104135,-0.973132
0.080864,-0.055489,-2.261077
-0.049787,0.073211,-1.310441
-0.003487,0.00887,-0.596289
-0.012459,0.023861,-0.993248
0.006304,0.063723,0.17691
0.067497,-0.145917,-2.961421
-0.013685,0.009748,0.264965
0.060279,-0.06556,-1.135718
-0.077215,0.05642,0.27597
0.075739,0.0894,-7.012713
0.079141,-0.035032,-6.048531
-0.046632,0.146724,-0.478869
0.009948,0.071076,-3.822936
0.026038,-0.029998,-1.113385
0.268683,0.176983,-7.847511
-0.021512,-0.004948,-0.190619
-0.345327,0.01664,-7.051179
-0.147081,0.139873,-6.178984
-0.387651,0.422106,-5.074922
-0.186231,0.123657,-1.60478
-0.026874,-0.108523,-7.456645
-0.034602,0.014757,-3.098052
0.055623,-0.19308,-7.372087
0.031501,-0.138562,-1.773765
-0.029112,-0.08617,-2.068245
-0.102135,0.113185,-0.726293
0.102988,-0.074425,-2.038846
0.212552,-0.18221,-3.576294
-0.068729,0.033834,-0.371629
0.09798,-0.13575,-1.967707
-0.069091,0.069801,-1.436693
-0.016386,-0.00181,-0.78879
-0.020032,-0.017534,-0.725872
-0.051188,0.010508,0.041101
0.037301,-0.055752,-2.565632
0.001495,-0.036541,-0.499539
0.019838,-0.026793,-2.718899
-0.12184,0.09872,-0.979401
-0.890838,0.221435,-7.891963
-0.430055,0.319837,-3.689307
-0.063448,-0.010019,-1.877026
0.082015,-0.156379,-4.700738
0.122563,-0.036076,-3.683208
-0.75,0.645249,-8.903563
-0.021419,-0.003525,-1.689243
-0.690168,0.170791,-8.092633
-0.070046,0.030627,-6.720325
-0.629543,0.567288,-5.72551
-0.055861,-0.13751,-7.427657
-0.32107,0.318727,-4.878212
-0.009179,0.062405,-3.101445
-1.463358,0.948199,-8.418056
-0.420101,0.384998,-0.95761
-0.079712,0.117228,-4.642646
-0.45776,0.46335,-1.344656
-0.219647,0.038125,-3.010194
0.052165,-0.066327,-2.895672
-0.001784,0.030166,-1.682641
0.009164,-0.000568,-2.434701
-0.011099,-0.009063,-2.191063
-0.094534,0.05077,-1.568092
-0.110891,0.07023,-1.580723
-0.335832,0.15664,-0.598296
-0.076269,0.002997,-2.096734
0.037063,-0.027699,0.148235
-0.119157,0.1,-0.819926
-0.029676,0.012185,-0.215215
-0.392333,-0.068517,-7.091185
-0.042483,0.081179,-4.979118
-0.254259,0.207002,-2.450135
-0.163834,0.075784,-3.66314
0.057572,-0.020154,-3.812117
0.167282,-0.13751,-7.650801
0.048528,-0.080396,-0.459855
0.235062,-0.13751,-4.7886
0.042351,0.047501,-4.054467
0.054493,0.034108,-4.459443
-0.133153,0.152442,-6.975672
-0.844318,0.044811,-7.427657
0.103662,-0.122676,-3.429718
0.306662,-0.178668,-6.855871
-0.013949,0.066645,-0.768949
0.084364,-0.3515,-4.295896
0.005927,-0.085928,-1.373553
0.025397,0.02048,-0.787818
0.143684,-0.10658,-3.784821
-0.095373,0.095105,-0.383923
0.181942,-0.076418,-1.296182
0.176108,-0.196077,-1.291907
0.050217,-0.063701,-1.161813
0.011616,-0.037207,-1.020683
0.006395,-0.006952,-0.217704
0.119779,-0.279931,-5.157005
0.031088,-0.040341,-0.897446
0.0142,0.119742,-4.41915
0.065495,-0.081318,-1.05898
-0.380013,0.422106,-7.891963
-0.033388,-0.076886,-6.957653
0.016966,-0.011933,-6.720325
0.165498,0.073799,-7.051179
0.089991,-0.020401,-5.87706
-1.200993,-0.494185,-8.68042
-0.051549,-0.004168,-1.086492
-0.507846,0.065431,-7.987273
0.205504,0.085633,-6.398038
-0.284703,0.288574,-6.600978
-0.284703,0.239784,-7.804951
-0.197691,0.422106,-7.891963
-0.190242,0.275404,-4.700738
0.280611,-0.340035,-5.97237
-0.064942,0.21201,-4.704484
-0.536017,0.527466,-7.399486
-0.010374,0.034095,-0.834339
0.265788,0.005012,-5.829713
0.260491,-0.125923,-4.921548
0.222025,-0.270717,-2.256848
0.179305,-0.191424,-1.673634
0.000659,0.069969,-1.971482
-0.022889,0.017284,-1.437622
0.092765,-0.124366,-2.74579
0.022455,0.012907,-1.216426
0.110739,-0.071834,-1.790218
0.001635,-0.002102,1.495592
-0.022917,-0.004988,0.038571
0.026157,-0.036359,0.904438
0.034045,-0.049842,-3.170222
-0.235545,0.141028,-0.836454
0.107958,0.001256,-4.721513
0.074589,-0.191335,-5.549283
-0.043618,0.020835,0.580072
0.126556,-0.102015,-2.926261
0.02934,-0.046536,0.344482
-0.032184,0.039175,-1.68814
0.044625,-0.033779,-2.280162
0.069401,-0.008265,-1.0633
0.039151,-0.070599,-2.222082
-0.168472,-0.005194,-0.937237
-0.082574,0.071295,-1.92372
0.16851,-0.142026,-2.445029
-0.53366,0.332818,-3.324305
-0.214744,0.158291,-6.055751
-0.165817,0.22419,-0.653988
0.0697,-0.084423,-0.615375
0.130856,-0.127775,-1.519574
0.022977,0.008111,1.071622
0.028719,-0.006602,0.671186
-0.037031,0.034873,0.802304
0.044446,-0.03029,0.329235
0.027528,-0.036377,-0.302581
-0.04016,0.069886,0.913154
-0.028975,0.082124,-3.154171
-0.031116,0.034423,-0.504028
-0.056239,0.012054,-1.265305
-0.109506,0.07275,-0.44183
0.004864,0.051862,-4.710128
-0.16508,0.091143,-5.784508
-0.333493,0.389845,-6.146723
-0.227544,0.392253,-6.763497
0.057926,-0.065927,-2.831095
0.107085,-0.064971,-5.217814
-0.217731,0.143898,0.230058
0.060313,-0.097068,-3.028984
0.099331,-0.143256,-3.146635
-0.344126,0.134423,-4.95232
0.278891,-0.280992,-3.969989
-0.077197,0.01664,-2.756699
-0.052962,0.141535,-3.028282
0.055305,-0.02988,-5.494067
-0.23105,0.110518,-5.445671
0.084657,-0.41578,-5.341098
-0.262215,0.141548,-0.747412
-0.032807,0.012894,-3.091674
0.001873,-0.011404,-4.176176
-0.134029,0.101078,-1.264162
-0.019973,-0.074029,-1.493443
0.088889,-0.059948,-2.002329
-0.148803,0.087577,-1.275167
0.062008,-0.056049,-2.245392
-0.201971,0.165693,-0.027176
0.009586,-0.023668,-2.05463
-0.007884,0.011227,1.075837
0.01235,-0.008248,-2.328488
-0.064827,0.054886,0.834157
-0.118006,0.08842,-4.226073
-0.054924,0.067982,-2.091493
-0.012231,0.078423,-1.206158
0.277632,-0.150298,-2.928482
0.003968,0.059821,-0.172934
0.033899,-0.003319,-2.76854
-0.026215,0.021798,0.229693
-0.233447,0.212071,-2.4066
0.075298,-0.073325,-0.502876
-0.421345,0.375214,-1.826699
-0.040857,-0.061729,-1.433624
-0.108941,0.107044,-1.255479
-0.029206,0.042756,-1.063005
0.024924,0.02296,-2.338475
-0.001704,0.033564,-0.846344
-0.200826,0.20725,-3.223818
0.074037,-0.087418,-1.631599
-0.027774,0.083589,0.078338
-0.057385,0.041296,-0.612989
-0.006232,0.022141,0.162531
0.006079,0.049466,-0.777193
0.050208,0.017795,0.149845
-0.054695,0.052757,0.509687
-0.021931,0.026924,-0.516536
-0.008053,-0.006147,1.416597
0.048208,-0.025921,-0.70331
0.012373,0.004387,1.110727
0.004112,-0.1119,-0.025885
-0.016371,0.015541,1.023048
0.256638,-0.257055,-6.027178
0.162148,-0.202988,-5.334031
-0.276201,0.219592,-3.386613
0.10834,0.01664,-5.741258
-0.026194,0.015261,-0.002078
-0.29911,0.397088,-3.644767
0.039856,-0.011052,0.395188
-0.545169,0.450201,-3.68727
0.054136,-0.088325,-1.942267
-0.128986,0.124704,-2.664019
-0.167236,0.071697,-0.556921
0.06453,-0.08371,-2.299112
-0.167361,0.149179,-1.110131
0.291883,-0.355168,-4.276143
-0.05268,-0.000472,-0.496353
0.33824,-0.254235,-6.21232
-0.064328,-0.009531,-1.208772
0.339002,-0.256558,-1.179559
0.239805,-0.164128,-2.758573
-0.045399,-0.007021,0.439416
0.004267,0.045873,-0.201843
0.016056,-0.012675,-0.783309
0.058888,-0.031361,0.067996
-0.053724,-0.048758,-0.36885
-0.006857,0.005502,0.53113
-0.017021,-0.026845,-2.517737
-0.04727,0.033596,1.415806
-0.094582,0.081916,0.558518
-0.082779,0.076773,1.249076
-0.041144,-0.012213,-0.584669
-0.24043,0.154791,-3.187358
0.063457,-0.101688,-3.602749
-0.118642,0.04212,-4.553286
-0.103372,0.105326,-1.403103
-0.112845,0.071227,-2.074175
-0.06323,0.04884,0.689101
0.062461,-0.124463,-2.779154
-0.095798,0.04861,-1.610631
-0.042003,0.065192,-2.189241
-0.110163,-0.032208,-4.226073
0.175592,-0.165681,-4.957139
0.00762,-0.05568,-4.513755
0.03604,-0.122911,-5.510734
0.074386,-0.184836,-2.878302
-0.118165,0.136658,-4.592764
0.051226,-0.050432,-0.957388
-0.304914,0.174576,-3.17957
0.009848,0.029905,-1.623555
0.063595,0.005951,0.45345
0.033088,0.014653,-0.00742
-0.088123,0.051017,1.048601
-0.111069,0.111135,-0.100872
-0.011669,0.003912,-0.247957
-0.027423,0.008115,0.516997
0.024124,-0.041904,0.391646
-0.023841,0.021636,3.064651
-0.049629,0.024933,1.53801
-0.026157,0.005645,2.559983
-0.088968,-0.006429,-0.098938
-0.024746,0.008917,0.552552
0.031529,-0.052405,0.956312
0.009432,-0.028859,0.249413
0.023973,-0.018441,1.266414
0.087796,-0.094996,-0.275209
-0.013251,-0.019131,1.86709
-0.069354,0.039586,-0.203278
-0.020941,0.011018,1.29913
-0.012716,0.01676,0.246549
-0.065463,0.022434,0.422758
-0.053811,0.016203,-0.475502
0.02496,-0.042983,0.306252
0.062111,-0.061848,-0.61017
0.046747,-0.06407,1.152828
-0.186014,0.13092,0.186303
-0.059855,0.045622,1.296783
0.003049,-0.011995,1.302719
-0.056965,0.02574,1.360196
-0.031233,0.054693,1.866428
0.001138,0.009053,2.169251
0.015348,-0.027426,1.802013
0.020397,-0.000934,1.540124
-0.024867,0.002119,1.716806
-0.009108,-0.002652,2.391267
0.002269,-0.002812,-0.900117
0.032923,-0.036593,2.105876
-0.185547,0.093265,-0.000819
0.041666,-0.031739,1.874484
-0.038027,0.010226,-1.203268
-0.048535,0.011252,-0.305759
0.026235,-0.035189,-0.138378
-0.175197,0.235091,-1.094987
-0.009923,0.012135,0.30233
0.031769,-0.009439,-1.580393
-0.022795,-0.011578,0.918816
0.416724,-0.436513,-0.318291
-0.039822,0.031908,0.086052
-0.221513,0.217081,-0.234852
-0.036028,-0.011963,-0.928343
-0.324435,-0.020726,-0.890676
-0.021424,0.006215,-0.713868
0.000641,0.000925,-1.312648
0.022642,-0.048238,0.96169
-0.230139,0.174895,-1.582871
-0.07444,0.051625,0.066519
-0.100211,-0.030906,0.248962
-0.035108,0.043876,0.162488
-0.068681,0.054317,1.234596
0.052709,-0.039339,0.734949
0.039347,-0.023571,1.639707
0.001082,0.018985,0.861244
-0.076748,0.008743,0.996236
0.029219,-0.038262,1.191071
0.210702,-0.114872,-1.223561
0.050609,-0.045609,1.641245
0.054693,-0.070944,-0.583572
0.004072,-0.001316,1.093261
0.047363,0.000328,-3.145451
-0.147373,0.165628,-0.816461
0.099412,0.007082,-1.024603
0.061968,-0.024182,-2.888932
0.001014,0.080181,0.078479
0.063906,-0.124818,-2.246837
0.030357,-0.044832,-0.329659
0.013525,0.016541,-1.763408
0.066626,-0.065342,0.063271
-0.080009,0.076369,-1.465253
-0.085494,0.148787,-1.003066
0.047636,-0.051139,-2.48949
0.009093,-0.02466,-1.545051
-0.010472,-0.007996,-0.601484
0.031631,-0.046062,-0.771518
0.071814,-0.035779,-3.148613
-0.000563,-0.000466,-0.060255
0.004,0.04765,-0.001618
0.084132,-0.056693,-0.813046
0.02768,-0.031525,-0.740513
-0.032297,0.064453,-0.143287
0.091348,-0.074595,-0.154287
-0.027259,0.018547,0.89895
0.01983,-0.039915,-0.154644
-0.003864,0.021061,1.122164
0.206631,-0.207195,-1.626575
-0.016476,0.017503,1.532106
0.067079,0.000496,-1.617629
-0.024495,0.018358,-0.042426
0.248,-0.124652,-4.930916
0.0502,-0.033809,-2.520057
0.039503,0.007849,-4.165174
0.013561,0.083503,-4.647951
0.138491,-0.11866,-0.931054
0.011324,0.048846,-0.172752
0.006744,0.023848,-0.96018
-0.037325,0.008597,-2.788776
0.012523,0.048988,-3.291348
-0.122872,0.180298,-2.538168
0.008489,0.04389,-4.685896
-0.022046,-0.068644,-4.024557
0.02914,0.152729,-4.261579
0.043471,-0.02988,-5.494067
-0.054097,0.18006,-3.709219
0.190356,0.069284,-5.292646
-0.116698,0.170852,-2.529817
-0.121636,0.227167,-2.779701
-0.103959,0.106812,-1.454575
-0.021546,0.038318,-0.870797
0.051766,-0.053022,0.184976
-0.006483,0.02496,-0.804427
-0.003419,0.048293,-0.275612
0.028585,-0.028943,-0.203986
0.015531,-0.022239,-0.018313
0.096633,-0.049865,-0.704168
0.029837,-0.019557,2.252483
0.028989,-0.038437,0.362129
0.014826,-0.023283,1.658557
0.058624,-0.116385,-1.626921
-0.037877,0.017077,0.153669
0.073217,-0.064203,0.059325
0.071074,-0.019849,-1.077619
0.001321,-0.004365,0.776546
0.017324,-0.0407,-1.39869
0.064139,-0.067878,0.87758
0.002162,-0.007469,-1.308302
0.070243,-0.072829,-0.008756
0.043486,0.014326,-0.981393
0.009341,-0.000827,-0.431603
-0.155854,0.082304,-0.741618
0.084729,-0.108798,-0.838966
0.116162,-0.058267,-1.233835
0.053962,-0.073163,0.664679
-0.066954,0.082238,-1.602163
0.046322,-0.056749,0.41152
0.031786,-0.051153,0.536211
0.025148,-0.031127,0.118125
-0.002376,-0.006826,1.56121
0.072274,-0.065959,0.836559
0.048474,-0.044343,1.154944
0.046349,-0.060159,0.937849
0.078014,-0.01915,0.543281
-0.001345,0.002538,1.495317
-0.276066,0.317549,-0.483074
0.022791,-0.039593,1.614633
-0.022267,0.071137,0.197534
-0.0201,0.007216,1.93649
0.022526,-0.072473,-1.243685
-0.110337,0.113171,-0.460528
0.012466,-0.000944,-0.330912
0.066591,-0.106843,-1.122738
0.014339,-0.032236,0.627102
0.101659,-0.093025,-2.200682
-0.051803,0.030299,1.049399
0.082488,-0.052823,-1.115248
-0.044243,0.045809,-0.083344
0.040593,-0.006617,-0.985708
-0.023384,0.024201,-1.447976
-0.003331,-0.037334,-1.289313
0.037052,-0.1025,-1.212306
0.03735,-0.04009,-2.625746
0.001528,0.032882,0.075081
-0.000101,-0.008429,-2.202986
-0.096517,0.121443,0.057354
-0.000406,0.019931,0.200082
0.033158,-0.021911,-0.018209
0.032268,-0.035105,0.662342
